tweet.id,text,label,username
936706327,well...mccain's latest ad didn't take long to come out.  he's the master of illusion.  #current,0,FrancesFlynnTho
936706345,#current Mc's seems a little to old & Obama seems a little to green.,0,MichelleMMM
936706437,"mccains camp advisor said they didn't have a lot of time to ""practice"" for this debate as he had suspended his campaign to help #tweetdebate",0,AlbertMaruggi
936706514,"#debate08 If McCain or his people mention ""Obama tax increases"" one more time... There are no polite words that will come out of my mouth",0,organicmania
936706650,Palin got stuck on an ice berg and it's melting #current,0,Condoulo
936706720,"...of the earth'...and we're gonna say 'no you're not?' oh please!""  #debate08",0,levibethune
936706731,"#current - The only thing Obama doesn't understand, grampy gramps (my age) McCain, is the necessity of thinking like McCain.",0,Shayera Tangri
936706749,"#debate08 GOP pundits: ""McCain! McCain! McCain!!!"". Democrat pundits: ""Obama! Obama! Obama!!!"". Haaaa...  spin...  how useless...",0,xylem
936706759,Don't worry fellas.  You'll get work in four years when some other GOP schlep runs against Obama.  #debate08 #mccain #obama,0,damnneargenius
936706771,"#current Biden: ""John doesn't even know the difference between strategy & tactics and he's lecturing Obama on it."" Ha, ha...",0,blackvoices
936707435,#current Biden: John was on his strongest turf today and he lost. I think it's fatal. I hope Palin defends same position than McCain did.,0,johnmccrory
936707795,I watched the debate as my civic duty but would rather have teeth pulled than watch the Veep debate.#tweetdebate,0,kpedraja
936708153,"@LazyBuddhist #debate08 - no, mccain doesn't care about veterans either.",0,AcmePhoto
936708292,@wanamoka she was trying to get to Russia #current - couldn't resist!,0,damnneargenius
936708391,@cyn3matic Don't forget the candy-striper optical illusion deliberately distracting McCain tie #debate,0,AndrewSmith
936708441,"also too bad Obama didn't mention ""Keating Five"" in that first part of the debate. #debate08",0,Edward Champion
936709042,"McCain full of long, windy, gasbaggery & short on policy. The end. #debate08 #momocrats",0,pnutbtrjelee
936709052,#debate08 watching Keith Olbermann dissing McCain's debate blunders. there's a number of them! can't wait for the factcheck!,0,KennyL
936709090,"#debate08 - larison: ""McCain is starting to let his contempt for Obama show.  He keeps laughing like some sort of disturbed gremlin. "" LOL",0,miguerum
936709095,"on the even, it was a draw. but for an overall subject that is supposed to be in mccain's pocket, he did pretty poorly. #debate08",0,soapboxmom
936709394,McCain jokes about Bear DNA funding but Palin requested funds to study Harbor Seals WTF? #current #tweetdebate,0,Dominick Evans
936709441,"If McCain vetoes every bit of pork, he'll be vetoing money for road and bridge construction, among other things. #debate08",0,starweaver
936709487,i actually expected McCain to be better at today's topic.  That's why im shocked that he got floor mopped and knocked out. #tweetdebate,0,ipapyrus
936709600,@tarheelcoxn oh stop mentioning funny names from years ago you arugula-eating elitist. ;) #debate08,0,TheDailyDG
936710084,"RT @RobertBluey: What's that used car salesman doing on CNN? Oh, it's Joe Biden. #debate08 #current  --> +1 Robert",0,WazNeeni
936710205,#current Elect McCain as President of the Past,0,chucksimmins
936710314,@MailOurMilitary Doubtful. I think he's still bitter from his POW experience and wants someone to pay.,0,McCainNews
936710328,"@alexashrugged #current yeah he has an ad. it's a tactic. if he was negotiating with Putin, is that what you would want him to do?",0,cuban_dudeca
936710472,"A friend IMed: ""I thought Obama's 'I have a bracelet, too' line was appalling."" #debate08",0,davidweiner
936710513,#debate08 last thought: @Doorley is right. mccain's tie was awful. Moired really badly in standard def.,0,garyware_619
936710657,#debate08 Analyst say Obama dodged the 900Mn earmark request. It will haunt him in the next debate,0,sarahjoaustin
936710662,"Wow something ppl not picking up on, McCain admits that we have tortured prisoners? #current #tweetdebate",0,FrancesFlynnTho
936710682,@lindagoin John McCain has trouble with emotion. He seems to get uncomfortable when Obama tries to be pleasant with him. #debate08,0,aeditor
936711198,McCain campaign stoops to a new low http://tinyurl.com/43n74w #current #debate08,0,leonleaf
936711457,as @credd said: well...mccain's latest ad didn't take long to come out. he's the master of illusion. #current,0,alcakes
936711535,"SO didn't know what ""Keating 5"" refers to. Obama REALLY should have brought it up. #debate08",0,groby
936711552,@UltraNurd talk about a self-selected sample. his readers don't exactly come from both sides. #debate08,0,wadesmom
936711723,"@davidweiner McCain did not have a temper flare, at least when compared to Americans of southern Italian extraction.",0,ramcosca
936711916,#debate08 GOP supporters need to start recognizing that independents aren't falling for the same 2004 tricks.,0,systris
936712137,"Sad that McCain had to lie, lie, lie like a cheap rug about what his own advisor --Kissinger-- said. #current",0,ronemrick
936712148,"As a Hillary Clinton fanatic, I thought maybe I wasn't properly listening to the primary debates. I was. Barack was again weak. #debate08",0,VizionQuest
936712520,"The transcripts are up people, let's get the facts straight and not add to the spin #DEBATE08",0,DinoIgnacio
936712656,"McCain & his party are the ""existential threat"". Goodbye, democracy and freedom. Imploding from the inside, like it always does. =( #current",0,aydensworld
936712842,How many times must each candidate blink while they speak??? #debate08,0,tenspeed
936713118,"I don't think either debated graciously or well, frankly. Most of their time was spent re-defining each other's terms. #current",0,RhiannonSL
936713509,fox is showing undecided voters and asking them who moved them. -- 65/35 split for Obama - ouch. #debate08,0,mabraham1
936713534,"I think that Keating5 is a dangerous topic, better suited for ads than a debate #debate08",0,crazyliberal
936713542,"They say Obama's professorial, but I've never heard so much revisionist >1950s American history as I did tonight from Doc McCain. #debate08",0,PashaButton
936713900,"#debate08 The fact that they call it the ""Spin room"" should be enough reason to avoid listening to it at all costs.",0,jessbruder
936713998,"@emilychang If Repubs dig up Nixon's moldy skeleton, vote to impeach, & put the remains in jail cell for 20 yrs, I'll consider it. #debate08",0,skmak
936714035,"#debate08 What McCain doesn't understand is saying ""What Omaba doesn't understand is ..."" becomes a counterproductive insult after 20 times.",0,eiat10s
936714258,My day job is simplifying messages. I was cringing throughout. Barack talked too much. And was too esoteric. #debate08,0,mmbrowne
936714582,McCain's solution to diplomacy is to not talk to the parties involved and have a New World Order that bosses the world. Brilliant. #current,0,laughterkey
936715689,#current I don't think McC understands how the UN works!,0,amrowley
936715946,"McCain stuck in time warp, mistakes name-dropping Kissinger & old vacay itineraries for contemporary foreign policy. #debate08 #momocrats",0,Yzard
936716186,@Imarilove I won't vote for him as dogcatcher.,0,tatujae
936717195,@stillgray Obama claims that they'll be another Holocaust - what he doesn't mention outright is he wants to be Hitler!,0,straythenomad
936717276,"is wondering how exactly in the US ""winning the war in Iraq"" #debate08",0,zakblogs
936718081,#debate08 Obama's an empty suit.,0,mojohito
936718320,"#debate08 @Afashionista McCain may sound slightly more educated, but the talks off ""war"" turns me off... a lot.",0,valerieinto
936718573,Kissinger changes what he said about discussions with Iran in order to support his boy. #current,0,DemCapeMayPoint
936718627,"#debate08 McCain: ""we send $700B to countries that don't like us."" Fed Govt only sends $39B in foreign aid, his # is what we spend on oil.",0,__Deb
936718758,#debate08 McCain's temper and disrespect fit nicely with the new image of the US that the Bush administration has built up for the world.,0,aliix
936718798,@Imarilove Practice? He's had how many years in Washington to practice??,0,ButtaBaby
936718966,"@AFashionista, really? Did he not mention that he's a war hero yet again? How's that good? #debate08",0,selil
936719093,"@anwyn19 where were mccain's details? if anyone was empty, it was him. #debate08",0,splinty
936719150,"#debate08 4 years ago repubs were worried McCain might b vp for Kerry, he's so centrist. Now dems say he's Bush-close. Irrational",0,marycanady
936719198,"@stillgray exactly no diplomacy. war, war, war.....http://www.newamericancentury.org/ #current",0,DominickEvans
936719319,@Condoulo  oh crap I dont do that either.... I just stand there. guess you lost all respect for me too... anyway exactly what I thought. ...,0,shipslaunching
936719410,They completely twisted one anothers' words the whole time. #debate08,0,designmeme
936719589,CNN clip showing Kissinger revealing McCain's lie.  Not good for McCain. #mccain #obama #debate08,0,stealingsand
936719695,"@ disavian You're right. McCain not friend of military or veterans, per the veterans themselves! See here: http://xrl.us/osaqb #debate08",0,penguinasana
936719917,"#debate08  @AFashionista, really? Did he not mention that he's a war hero yet again? How's that good?",0,thekytikat
936720116,CNN just played Kissinger's original statement. Not what he's saying now I'm afraid #current,0,PearlyWrites
936720323,"was it just me, or did McCain look like he was trained for public appearances by the Bush team? #debate08",0,LittleBill
936720500,"@freeulysses no, he bent over and took it from the GOP and got in line. #debate08",0,evalution
936720604,@ricksanchezcnn did you pick up on the fact that sidestepped half the questions and agreed on all the others.,0,mikemadden
936720647,"#debate08 or read about McCain's comment on ""how we might lose the 2nd war of his lifetime"" on the WaPo's factchecker:  http://is.gd/3c9l",0,snachodog
936720669,RT @drunnells #debate08 McCain's temper and disrespect fit nicely with the new image of the US that the Bush administration has built up,0,hevnsnt
936720908,#debate08 now Kissinger is recanting to cover...,0,pavlicko
936721277,"The financial system is in dire need of a bankruptcy reorganization, not a bailout, and neither candidate is up to the task. Sad. #debate08",0,scbalazs
936721535,#current #debate08 @robpierson @stonespiral rt: I'm John McCain and you kids get off my porch,0,dsearls
936721786,#debate08 I summed up the entire debate in my own words on my twitter account if you guys wanna see,0,ParandimeX
936722114,"@chrisabraham yeah, but if you listened, mccain was rolling right along and obama stumbled or got convoluted #debate08",1,cwebbtech
936722330,"@seasonothebitch same here, actually -- I am feeling a bit of pain after all those #mccainshots (water is helping)",0,beretta627
936722518,@technosailor @problogger I'm guessing #debate08 changed no one's mind.  We all watched with our biases alive and well.,0,CarriBugbee
936723043,why mccain dont know the president of pakistan?#current,0,EATerrell
936723288,"@scbalazs mccain rolled right along... right off the track and into the woods, totally oblivious. #debate08",0,martinbowling
936723590,#debate08 As if Drudge is going to say anything other than MCCAIN! MCCAIN! MCCAIN!,0,Dayngr
936723707,"#debate08 McCain to Obama, ""Hey, kid, get off of my lawn!""",0,CarriBugbee
936724142,Obama doesn't know the difference between profit and profit margin. #debate08,0,andreamercado
936724313,"#debate08 Rewind of my debate performance: ""eh uh uh uhm uh eh uh eh John was right""",0,matttbastard
936724326,"too funny, people think Obama won the #debate08 As if they polled all American Joe Doakes! Obama drones on like Couric. Boring ppl to sleep!",0,UltraNurd
936724597,#debate08 FOX keeps repeating the parts where Obama said McCain is right. go figure.,0,msblog
936724671,"9/15 post about Kissinger's stance on talking wih Iran: http://tinyurl.com/5pabty You can't come out and lie about it now, Henry! #current",0,frijole
936725124,#debate08 #lame #makeitendnow,0,carondelet
936725155,"@stoutware McCain doesn't know the difference between Sunni and Shia, or where Spain is. #debate08",0,pavlicko
936725288,"#debate08 mccain fed in so many lies, misleading statements and other dreck it would be impossible to refute them all!",0,Barbara K. Baker
936725587,"@korym It's like freakin' 4chan with all the nonsense, hah.",0,scbalazs
936725596,#current Ha! emailers to CNN accusing network of letting Biden come on and NOT Palin. Stupid uniformed people might still win it for McCain!,0,UltraNurd
936725727,#debate08 Where is Palin hiding? Has she declined all post-debate interviews?,0,NikeProVersion
936726075,@macartisan joking actually because I didnt see any McCain supporters tweeting,0,lifestudent83
936726211,"RT @kcrusher #debate08 mccain fed in so many lies, misleading statements and other dreck it would be impossible to refute them all!",0,Matt Thomas
936726557,Both candidates are WRONG on Russia and Georgia. #debate08,0,BigToys
936726629,"#debate08 @LipstickVP I disagree, McCain's voice puts me to sleep with his monotone lisp",0,deneyterrio
936726936,@LipstickVP I almost put myself to sleep during the #debate08 - I'm so much better with a teleprompter!,0,antnzdotcom
936727188,@Imarilove escrow did that to me too. it's the whole paper length thing that gets to me. I have a problem with being terse and not wordy.,0,LevarBurton
936727248,@mkantonelli he wouldn't look Obama in the eyes at all maybe he thought he would get hexed ;/,0,martinbowling
936727388,"Really, why couldn't McCain look Obama in the eye?  Callow, lying, honorless jackass.  #current",0,Sheena T Abraham
936727640,#current Obama: a bit dull and professorial. McCain condescending and bitter.,0,AndrewSmith
936727928,"Stupid people will be voting for Obama, want govt. handouts. #current",0,CurlingRiver
936728721,@dksnyder Because McCain kept telling lies!! It's hard to stay silent when someone lies. #debate08,0,CarriBugbee
936728981,Hmm...BO may have slighted his elder by calling him by his first name. #debate08,0,jochum
936729785,*GASP*!! McCain doesn't have on a flag pin! He doesn't love America! #debate08,0,satnam
936730347,"@claymaker They're BOTH full of it!  Lies, and covering their tracks.  I was just bothered by the constant interjections! #debate08",0,CarriBugbee
936730462,McCain wasn't wearing a flag pin on his lapel. I look forward to the right-wing outcry. #debate08,0,EndTheRoboCalls
936730917,Guessing that Sarah Palin's being given scripted speaking points before commenting on the debate tonight. #current #debate08,0,corq
936730962,@orbitaldiamonds  #debate08 even the veterans don't support mccain!,0,zakblogs
936731179,"hey guys, Hack the Debate round II will be happening October 2nd. here's the promo: http://current.com/items/89344327_ #current",0,humanbeatbox
936731723,"When McCain called for a freeze on gov't spending, I thought of Nixon's wage and price controls. Didn't work http://poprl.com/1LN #debate08",0,TaiwanBrown
936731742,@MercuryMetro they have to program her. #debate08,0,EAS211
936732030,@sarking It's called projecting. McCain is accusing Obama of McCain's own faults. #debate08,0,ARK2019
936732214,I love how McCain is claiming he's bipartisan but then uses his opponent agreeing with him as a cudgel in an ad. Hypocrisy? #debate08,0,marcelomuraro
936732715,#debate08 remember - mccain wanted to vote against the GI bill until it was political suicide to do so.,0,ObamaNews
936732807,"at 11:25, I've officially hit debate analysis overload...what else is on? #debate08",0,Gina Kay Landis
936733184,Missouri law enforcement straps on jackboots for Obama! http://tiny.cc/ObmET #current #debate08,0,cristalbubblin
936733340,#current Is this what leadership is? http://tinyurl.com/3rlctd,0,AFashionista
936733784,"""Just because I was there doesn't make me right."" - Joe Biden on MSNBC re: McCain's world traveler-acquired ""knowledge."" #current #debate08",0,alexashrugged
936733935,@alindsey3  #debate08 most of the people on drudge are mccain supporters so...makes sense.,0,sgoguen
936733944,#debate08 #current pickens plan ad on msnbc. don't fall for the water grab plan. he's still an oil man at heart.,0,etherkiller
936734357,@cnn #tweetdebate - Anyone else find it rude that McCain didn't even look at Obama once?,0,scbalazs
936734468,Both candidates are unable to tell the difference between the Republican Guard and the Revolutionary Guard. #debate08,0,JoSpiv
936734619,"#debate08 Lehrer pounding on 'What can't we do, due to cost of bailout?' = job interview ""What would you do if bear broke into yr house?""",0,RobTornoe
936734840,CNN poll on the debate...McCain got ObamOWNED. #debate08,1,orbitaldiamonds
936735826,Both candidates are unable to tell the difference between the Republican Guard and the Revolutionary Guard. #debate08,0,c4chaos
936468736,@current I've got the live stream going #current....awesome!,1,kyeung808
936469906,Current TV is pretty cool. Streaming Twitter feedback #tweetdebate,1,shashib
936469907,#tweetdebate the first debate is about to start,1,barbaranixon
936470049,#tweetdebate - good luck both candidates,1,kyeung808
936473550,I can't imagine McCaine beating Obama in a war of words. #tweetdebate,1,gminks
936474361,#tweetdebate Awesome first debate question,1,kdpaine
936475791,Obama +1 for swift and wise  #tweetdebate,1,naum
936475857,"+1 for Obama ""Moving fast, moving swiftly"" #tweetdebate",1,nohype
936476596,Obama looks good. #tweetdebate #current,1,starweaver
936477055,+1 for Obama having 4 clear objectives to his plan #tweetdebate,1,miguerum
936477231,Looking forward to the twitter storm taking place tonight. #tweetdebate,1,vanhoosear
936477336,""" Obama +1 for articulating his plans - initial & recognition #tweetdebate""",1,fritzpw
936478235,Obama +1 on taxpayer protection and fair shake #tweetdebate,1,andrewkgay
936478277,Obama +1 #tweetdebate,1,kyeung808
936478329,#tweetdebate +3 to Obama - the failed economy is because of the last 8 years of Bush and McCain's support for those policies,1,naum
936479026,McCain +1 for plugging Kennedy #tweetdebate,1,gminks
936479048,+1 to Obama for trashing of the trickle down #tweetdebate,1,jimgoldstein
936479563,McCain +1 Kennedy comment #tweetdebate,1,bluejack
936481031,Obama +1 for bullet pointing his bailout policy clearly #tweetdebate,1,pnutbtrjelee
936481044,Obama +2 for specifics #tweetdebate,1,earmstrong
936481537,+1 Obama #tweetdebate,1,dbradleyfacebk
936481835,+1 for mcCain #tweetdebate,1,ralphpoole
936481887,1st impressions: Obama has come across as more presidential and articulate. #tweetdebate,1,agibson
936482787,+Obama for giving a clear concise answer to the first question #tweetdebate,1,KennyL
936482875,+1 for Lehrer for calling them both back on track re: recovery plan #tweetdebate,1,MaThurrell
936483241,@jowyang #tweetdebate +1 for Obama too for clear objectives but both are still not that clear where they stand.,1,martinbowling
936483464,I <3 lehrer #tweetdebate great move of repeating question,1,c4chaos
936484496,"+1 for Jim Lehrer for being a great moderator, everyone drink! #tweetdebate",1,PinkOliveFamily
936486111,+2 for Obama making eye contact with the camera #tweetdebate,1,Duhh
936487130,Obama +1 for equating Republicans with anti-regulation #tweetdebate,1,gminks
936487282,McCaine +1 for holding people accountable. but let's start with him! #tweetdebate,1,barbaranixon
936488307,Obama +1 pt: We need more responsibility but not just during a crisis. #tweetdebate,1,nohype
936488526,#tweetdebate 21st century framework- I like that and it resonates with me as a future minded strategist & leader @barrackobama,1,mediaphyter
936489889,mccain +1 for having a sense of humor (he heard him) #tweetdebate,1,megkroeplin
936490573,Obama +3 for wanting responsibility all the time #tweetdebate,1,dland
936490584,"Obama: +2 for saying ""we need responsibility all the time, not just during a crisis"" #tweetdebate",1,fritzpw
936491401,Obama +1 for calling Mccain out on his history against oversight #tweetdebate,1,CarriBugbee
936492182,@nohype good point!,1,JeffLowe
936493385,+3 McCain for looking Presidential #tweetdebate,1,bluejack
936493600,Obama +1 for holding McCain accountable for his recent record #tweetdebate,1,xylem
936494368,+1 pt for McCain for his first direct answer #tweetdebate,1,davidweiner
936494889,"McCain +1 quotable ""I have a fundamental belief in the strength of the American worker."" #tweetdebate",1,PinkOliveFamily
936496625,#tweetdebate +1 for Obama for shooting straight to the root of the ideological issue. +1 for McCain for admitting the Republican failure.,1,MichelleMMM
936497675,"McCain +3 quotable - symptoms of this ""disease"" he calls it - resp. to runaway. spending #tweetdebate",1,ehernandez20
936497930,Mccain +1 for directly differentiating his fiscal policy against Obama (cut spending) #tweetdebate,1,Scott_Drummond
936498987,+1 Obama for calling out the $$ in tax cuts vs $$ in earmarks #tweetdebate,1,miguerum
936499750,Obama +2 for putting earmarks in perspective #tweetdebate,1,Bundini
936499974,@current #current +1 Obama for bringing up corporate tax cuts at the expense of the middle class. Growing from the bottom up. I like it.,1,mardods
936500118,Obama +2 earmark nonsense compared to reckless tax cuts #tweetdebate,1,smheadhunter
936500191,Obama +1 for tax comment #tweetdebate,1,K1ngB00
936500387,McCain +1 for blowing the whistle on pork barrel spending #tweetdebate,1,bluejack
936500418,Obama +2 300 billion dollars wow Tax cut for ordianry American  #tweetdebate,1,Condoulo
936500866,Grow the economy from the bottom up. +3 to Obama for a nice sound bite. #tweetdebate,1,gwfrink3
936500897,#tweetdebate -1 for McCain for repeating a lot of his talking points *verbatim* he already used since the Republican convention.,1,FrancesFlynnTho
936501791,Mccain +2 for successful counter to Obama #tweetdebate,1,mhorta
936501953,mccain +2 when obama suspended spending #tweetdebate,1,Scott_Drummond
936503969,"Mccain +1 ""I want to cut spending and taxes"" #tweetdebate",1,miguerum
936504225,+1 Obama for giving specific data and clearly identifying is plan #tweetdebate,1,jowyang
936504461,+2 pts for Obama for pouncing back on McCain #tweetdebate,1,tayari
936504484,+10 Obama for calling out the tax breaks given for outsourcing!!! #tweetdebate,1,CarriBugbee
936505458,@current #current THe candidates are starting to interact more with each other. This is good.,1,sairy
936506367,#tweetdebate +2 for Obama re middle class income decline,1,gwfrink3
936506409,Obama +2 for telling McCain what's up. #tweetdebate,1,mabraham1
936506709,+1 obama for saying removing earmarks not only way to get back on track #tweetdebate,1,davidweiner
936507310,Obama +2 for tackling headon the McCain lie about raising taxes #tweetdebate,1,themurmish
936507477,Agreed we can't afford another four #tweetdebate,1,NTWhite
936507741,#tweetdebate oops... should have been +2 Obama clarifies McCain's fuzzy m,1,LtRandazzo
936508078,+1 McCain for further explaining the tax plan that Obama is harping on. #tweetdebate,1,CarriBugbee
936508612,Obama +1 for laying out his own plan accurately and rebutting earmarks #tweetdebate,1,damnneargenius
936508719,"Face it Obama is going to win regardless of debates, He has the youth voters on his side. #current #tweetdebate",1,RobSample
936510612,"#tweetdebate Sen O doesn't know what ""rich"" is. How many houses does McPain have again?",1,mhorta
936510788,Sen McCain would be a very popular President - $5000 tax refund per family!  #tweetdebate,1,cmarlow480
936510964,"Mccain +2 for McCain's sticking $932 MILLION to Obama, putting him on the defense, while explaining his tax policy. #tweetdebate #current",1,mabraham1
936511636,Obama +1 for good response to tax / rich challenge #tweetdebate,1,ipapyrus
936511652,Obama +2 for successful response to the business tax issue #tweetdebate,1,bmaleszyk
936511747,+2 Obama for not letting McCain off the hook re: tax cuts #tweetdebate,1,ipapyrus
936511947,Obama +3 for loop hole's. That's exactly how it is! #tweetdebate,1,PinkOliveFamily
936512119,+5 Obama for teling the truth about business taxes. You just want to add a tax benefit ON TOP of the loopholes #tweetdebate,1,snooks56
936512543,+1 Obama calling out taxation on health benefits #current #tweetdebate,1,mabraham1
936512587,"Obama +2 better argument comp to Mccain, more comprehensive for me #Tweetdebate",1,themurmish
936513186,#tweetdebate 95 percent of you will get a tax break.  +5 for Obama's detail,1,barbaranixon
936513714,they're both getting a little fired up.  #Tweetdebate,1,barbaranixon
936514273,Obama +3 zing taxes on health care benefits #tweetdebate,1,TheDailyDG
936514643,"+1 mccain for saying ""festooned"" #tweetdebate",1,themurmish
936515442,McCain +1 for using concrete examples. #tweetdebate,1,starweaver
936515529,McCain +3 liking his proposed tax system #tweetdebate,1,Wading4U
936515597,"Current TV stuff is kind of neat, but will opt for the HD feed on CNN #tweetdebate Will DVR most of the last hour due to Sharks game",1,BethersJR
936515745,Obama +1 for wanting to close corporate tax loopholes - not just cut taxes. #tweetdebate,1,dhoang
936516013,#tweetdebate +2 Obama counters McCain's assertion of taxation,1,TheDailyDG
936517059,+1 obama for mentioning $4b oil co tax cuts   #tweetdebate,1,snooks56
936517219,#tweetdebate Obama is insisting that McCain back up his claims with facts.,1,damnneargenius
936519668,#tweetdebate McPain is getting pwnd ahahah,1,tayari
936519897,"Obama +3 quotable - ""energy indepedence"" ok. #tweetdebate",1,bethclauss
936519904,vote obama!#tweetdebate,1,lindagoin
936520121,Obama energy independence +3 #tweetdebate,1,kdpaine
936520155,Obama +1 for asserting clear priorities #tweetdebate,1,damnneargenius
936520483,#tweetdebate Obama mntions energy independence and health care as budget priorities -- also education,1,themurmish
936521502,"Yes, we have to invest in science, math and technology.  We are 25th in the world in those now.  HORRIBLE.  Good point Obama #tweetdebate",1,theebayk1d
936521747,Obama +2 for education and science and infrastructure comment #tweetdebate,1,atompkins
936521972,Obama +1 for infrastructure. #tweetdebate,1,lumatts
936522187,"whoa! Obama ""broadband lines""  think Mccain caught that? #tweetdebate",1,ipapyrus
936522406,New electrical grid - interesting - I haven't heard Obama talk about that before #debate08 #tweetdebate #current #momocrats,1,arpit
936523275,+1 mccain talking about how far obama is across the aisle #tweetdebate,1,damnneargenius
936523447,Obama +3 for having most liberal voting record #tweetdebate,1,daveevans
936523786,mccain +1 for eliminating ethanol subsidies #tweetdebate,1,ipapyrus
936523810,"+5 Obama for alt energy, rural broadband, affordable college, healthcare #current #tweetdebate",1,francishopkins
936523873,McCain +3 for good sound bite about reaching so far across the aisle from that far left #tweetdebate,1,themurmish
936524324,#3 Obama #tweetdebate Obama commits to broadband for rural areas. thats the #1 priority for Coos Co. NH. @blendahtom @kramsey,1,PinkOliveFamily
936525295,"McCain +1 for use of the word ""festooned"" #tweetdebate",1,gminks
936525378,#tweetdebate We have to do away with no-bid contracts,1,chelseamarti
936526625,+1 Lehrer calling out both candidate's lack of commitment to change #tweetdebate,1,katiestone
936526921,"+2 Obama math, science, space program, and new infrastructure for new energy #tweetdebate",1,elaineschoch
936527197,"""I know how to do this"" I can fix this"" damn you!  #tweetdebate #current",1,NTWhite
936527238,McCain +2 defense spending cuts #tweetdebate,1,SukiFuller
936527280,+1 McLehrer. I think Jim wins the debate. McLehrer for president! #tweetdebate,1,subimage
936528028,Obama +2 for crediting McCain where they agree. #tweetdebate,1,smallspark
936528138,"Obama +3 clearly saying 'what he will give up or not"" re: energy etc. #tweetdebate",1,josieg182
936528339,+2 lehrer for calling them on their lack of cajones  to suggest new plans for bailout  #tweetdebate,1,bluejack
936528602,"+3 Obama for alt energy, rural broadband, affordable college, healthcare #current #tweetdebate",1,themurmish
936528834,"Obama +3 ""Me being liberal, that's just me opposing Bush"" #tweetdebate",1,PinkOliveFamily
936529720,Google for gov't - good sound bite from Obama. #tweetdebate,1,jas_aiken
936529747,@current #current +1 for bringing your successes with people from across the aisle. Nice comeback from McCain attack +1 Obama,1,diablogue_chat
936529795,Obama +1 for pushing transparency #tweetdebate,1,nericksx
936530349,+3 obama for pointing out liberal voting record = opposing bush policies #tweetdebate,1,starweaver
936530447,Lehrer +10 for calling both of them out on not answering the question #tweetdebate,1,themurmish
936531852,#tweetdebate +2 for Obama for pointing out that McCain's health care plan will start taxing health insurance benefits,1,orbitaldiamonds
936532627,Obama +2 hatchet instead of scapel #tweetdebate,1,BackseatSandbar
936532660,"#tweetdebate Niiice, a hatchet where you need  a scalpel.",1,ricpts
936532794,Obama +2 for successful rebuttal of simplistic solutions #tweetdebate,1,gregmcneilly
936533004,Obama +3 for Google for govt idea #tweetdebate,1,fuegochick
936533178,"+3 Obama for quotable sound bite, ""using a hatchet when you need a scalpel"" #tweetdebate",1,heckyeahgrr
936533585,#tweetdebate I like the hatchet/scalpel line.,1,atxartCody
936535326,+3 Obama #tweetdebate  putting priority on children and education,1,alpha_park
936535730,"Obama +1 for a clear, responsible answer to the empty-headed spending freeze #tweetdebate",1,mydogcosmo
936535778,Lerher is bringing the heat w/ questions. #current #tweetdebate,1,urbanant
936535823,great examples by Obama #tweetdebate,1,mmbrowne
936536308,Obama +3 comparing plans to rosevelt's accomplishments #tweetdebate,1,zakblogs
936536365,"That's a great answer Barack! #obama #current, #debate08, #tweetdebate",1,scootergeek
936536791,@JustinGunn this is the coolest thing I've seen on TV since the pilot episode of Heroes :-),1,diablogue_chat
936537030,"Obama +1 for first to bring up ""values #tweetdebate",1,ronbo18
936537316,"@current Google versus terrorists, who wins?  Google will straight track those bastards... #current",1,drmabuse
936537723,+3 Obama for quoteable. Mccain is a hatchet I am a scapel comment. #tweetdebate,1,PJsMommy
936537735,At least Obama is stressing this healthcare issue #tweetdebate,1,JalenJade
936537808,+2 Obama for clearly articulating that he will cut spending and saying how. #tweetdebate,1,crystalclear3
936538596,+10 to Obama for pointing out that he will not leave out healthcare on a spending contraction #tweetdebate,1,menwuur
936538876,#tweetdebate - McCain calls for a spending freeze! - that's what conservatives (and other fiscally responsible Americans) want to hear.,1,Keeshii
936539182,#tweetdebate +3 for Obama... spending freeze is you're using a hatchet when you need a scapel,1,vintagedlust
936539336,obama +2 for not reacting with mccain-like annoying smile while listening #tweetdebate,1,WizardsSleave
936539562,+3 obama #tweetdebate for mentioning health care first. where IS that issue in all this discussion of priorities ?? McCain has no plan,1,TheMacG33k
936540016,@Condoulo but I do like @phillyd sxephil's plan of her hot legs. That's a good youtube video,1,ParandimeX
936540089,Mccain +2 for dinging Obama on his high-cost health care policy #tweetdebate,1,KennyL
936540902,McCain +1 spending china #tweetdebate,1,chrgra
936541176,"#tweetdebate If there's anyone here who thinks there aren't gov agencies who can't be cut, I've got...",1,CarriBugbee
936541846,+2 for Obama going after McCain on budget spending & voting 90% of the time with GWB #tweetdebate,1,chuckfull
936541860,+1 obama for saying orgy #tweetdebate,1,aktweets
936542265,@current #current YES! Obama hits McCain hard on controlling spending. SCORE +1 Obama,1,kals
936542355,"Obama +3 for ""Orgy of spending."" #tweetdebate",1,aagha
936542495,Obama +3 for holding the reps responsible! #tweetdebate,1,jrishel
936542624,"""orgy of spending"" good soundbite from Obama #tweetdebate",1,RyuPlasticTree
936542639,+2 to Twitter for handling this so well (so far). #tweetdebate,1,nohype
936542640,"#tweetdebate: Obama +2 for calling McCain out publicly on ""government let spending get out of control""",1,politicaladdict
936542794,+3 orgy of spending!  #tweetdebate #debate08,1,FrancesFlynnTho
936543026,Obama +2 ok..nice rebuttal - but #tweetdebate,1,CaponeX
936543140,+3 Obama for linking McCain to Bush's spending #tweetdebate,1,orbitaldiamonds
