username,user id,content,sentiment
GreatDebateUSA,98711526,"Fox News says current whip count is only 216 for #hcr. We're making a difference, keep up the pressure.  #tcot #teaparty #KILLTHEBILL",0
memoriadei,17928925,People drinking kool-aid don't get it. If something is specifically not written in this #hcr then they can & will do it.,0
Wilbs999,28885440,"RT @plummerm: With nearly 50% of medicare going to fraud, seems to me if #HCR passes, I need to get in on that business! #tcot",0
winterthur,16474992,"RT @JimnNoke: Let's get this straight. Boehner, McConnell, et al... You DO NOT speak for the ''American People''. #hcr",0
tjholthaus,28162811,Obama's FOX Mistake - http://2oh.utnij.net   #tcot #FoxNews #obama #hcr,0
markknoller,31127446,"Don't do it for me,'' says Obama, ''don't do it for the Democratic Party. Do it for the American people'' he says of passing #HCR.",1
sunnystill,24795477,I wish he'd add:  ''Do it for the dumb ones. The ones who don't know any better who are rallying outside right now.'' #HCR,0
winterthur,16474992,Court documents reveal Palin's grandson uses socialized medicine  http://bit.ly/aw0EXQ #hcr,0
JmsMadisonInst,65079515,Idaho: Pass the Health Care Bill and We'll Sue http://tiny.cc/Idaho_sue  #hcr #handsoff #sayfie #tcot,0
HealthPolicyHub,88740365,This is it! Tell your Rep you want a YES vote on #hcr RT @NYTPrescription Democrats Prepare to Unveil the Final Bill http://ow.ly/1nTQV,1
tophorn,77539310,CBO score on health care out: deficit reduction numbers boosts Dems hopes of passing bill. http://bit.ly/cvhL7F #p2 #hcr,1
BrianFaughnan,5484532,Whhops! Dems didn't mention taxes were going up EVEN MORE in latest #hcr. What else are they hiding? http://bit.ly/cXVAvC,0
CatholicEditor,19732044,US Bishops explain what's wrong with healthcare bill http://bit.ly/bNLFN7 #catholic #christian #prolife #teaparty #tcot #hcr #gop #sgp #tlot,0
SteveStreza,658643,CBO: Senate #HCR bill cuts $1.3t from the budget over 20 years and covers 95% of the population. http://fds.me/80,1
watergatesummer,48112717,RT @avivao: #CBO confirms that Senate #HCR bill w/ amendments is biggest #deficit #reduction measure in 25 years: #p2 http://3.ly/UKn8,1
GOPLeader,7713202,"Boehner: ``Mr. President, This Isn't About You ... It's About the American People'' http://ow.ly/1nQ6E #hcr",0
NCLR,14226882,RT @HealthyKara Want 2 know why #NCLR cannot support the #HCR bill as is? ''When the Greater Good Comes At Your Expense'' http://bit.ly/asp5PI,0
OlgieWan,96175717,RT @HealthyKara Want 2 know why #NCLR cannot support the #HCR bill as is? ''When the Greater Good Comes At Your Expense'' http://bit.ly/asp5PI,0
ConservNewMedia,58415867,"Rush: Hey guys, remember that getting out of the Iraq War was going to pay for health care? What happened to that (laugh)? #hcr #tcot #rush",0
nansen,14389132,90 seconds to Govt Run Healthcare.'' new video. Gotta see this! #tcot http://bit.ly/cAk401 #wcot #sgp #hcr,1
michellemalkin,15976697,Chip Reid: The president is not worried about constitutionality of deem-and-pass? Gibbs. Nah. #hcr,0
winterthur,16474992,When liberals saw 9-11 & wondered how to make country safe. When conservatives saw 9-11 as an investment opportunity. #hcr,0
DailyUprising,26430264,RT @GOPLeader: House Democrats just voted to authorize Speaker Pelosi's use of Slaughter Solution to pass #hcr w/o vote #cagop,0
ArrghPaine,56572080,"The GOP stirs the teaparty with lies and then takes no responsibility for the hate that spreads, reprehensible! #p2 #hcr",0
Jake_W,15795580,"For the record, I still think this #hcr bill is beatable, and I am not yet convinced that it will pass Congress. #tcot #tycot #ocra",0
NRCC,5496932,"Pelosi deputy Lynch (D-MA) confirms he is a `NO' on #hcr takeover, protests tax hikes http://is.gd/aNyvq #gopcodered",0
derekahunter,56149176,I want a job where I get paid starting now and don't have to do anything for 4 years just like #hcr. #tcot,0
tedcruz,23022687,How many times have you contacted your rep on #HCR? Please call again. This is about future of nation. http://bit.ly/4yLnaI #TCOT,0
Senate_GOPs,14344823,Sen. McConnell on #hcr: ''They get there with even higher taxes and deeper Medicare cuts than the 1st Senate bill'' http://bit.ly/8XjjIj #tcot,0
TCOAmerica,84664241,RT @cnsnews_com: RT @IBDeditorials: Five Reasons The CBO Figures Are Phony (Must-read. Please share.) http://ow.ly/1nTkU #hcr #tcot #hhrs,0
GreatDebateUSA,98711526,"When you hear that the #hcr bill saves 120 bil. , that number includes the 70 bil. in savings from the student loan takover. #tcot #TeaParty",0
MarcieDreyer,108496256,@PressSec Mr Gibbs Americans DO NOT want this #hcr #killthebill #handsoff #tcot #txcot #gop,0
PaulineRevere,28685202,"#Seniors:U wrkd hard ur whole life, payng in2 SS&Medicare, govt spent it elswhere, now wants 2 cut back UR Medicare 2 pay 4 #hcr.",0
SEIU,14695985,"If health care reform passes, we'll be protected from many of the worst offenses by health insurers. http://seiu.me/2w #hcr",1
ymordfin,14849465,I dont care how much you want #hcr. Its going to bankrupt this country and then no one will get any HC! #tcot,0
tkinder,9376622,RT @MrBlog1: @fins13616 @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot  #handsoff #tlot,0
brodifaabs,78193249,@littlebytesnews U r wrong.. this same argument happened abroad and those that changed are much better now. In 2014 u will b praising d #hcr,1
Kyle_Shold,46041465,So the #HCR bill expands the power & reach of the #IRS. Are there really that many idiot Liberals that think THIS is a good idea? WAKE UP!,0
ColorMeRed,17233536,Obama's conned you again! His #hcr promises ins coverage but does not guarantee care. Wait until you try to find a provider #killbill  #tcot,0
sunshineejc,16472571,TODAY'S POLITICS101: ......*PLANT THE LIE UNTIL IT IS BELIEVED*........#TEAPARTY #tcot #ocra #gop #gop #hcr #p2 #tlot #politics #palin #beck,0
StarSpangledGrl,47451185,BY CHARITY NOT BY FORCE #hcr #p2 #topprobs #liberty #liberals #tcot #ocra #teaparty #iamthemob,0
webmiss007,23825051,My Mom died 4 lack of #hcr & I fight 4 #publicoption or better yet #medicare4all  in her memory #hcr #p2 #passit #OFA,1
webmiss007,23825051,"4 the #worker injured by faulty equipment, but #healthInsur won't let him get his prosthetic limb 2 return to work #ImHereFor him #hcr",1
wpear,18456220,"IT IS NOT ABOUT #HCR, IT'S ABOUT CONTROL. DECIDE, AMERICA! LIBERTY VERSUS TYRANNY. #tcot #tpp #GOP #codered #p2",0
gakama,38006855,"My mom died 2 days ago having medicare,who provided #Hospice #EOL care.Every human being deserves that much dignity & respect.Vote#HCR",1
petezoe,23800626,"When is it enough? Tea baggers go too far. http://twurl.nl/eisgoq #hcr #p2 #topprogs /via @tlw3 // ''Senator DeMint, you disgust me.''",0
seolatta,38226264,"I will be praising God, dancing like MJ and singing when the #hcr bill is passed. #Celebration",1
johnhawkinsrwn,15485532,"If, as Obama & Dem leadership says, #hcr is so popular, why weren't there legions of pro-Obamacare protesters today?",0
jdarlinghess,15938025,*URGENT* Need YOU to CALL critical #HCR votes still on the fence. CALL NOW! #p2 (Pls RT this) http://bit.ly/dotDf0,1
dnewhauser,13067732,ATTENTION: Spokesman for Rep. Glenn Nye says that rumors he has decided to vote 'yes' on #HCR are NOT TRUE. It's a hoax.,0
DCGere,92689000,Prays this bill dies! RT @exposeliberals: Loretta Sanchez a NO vote for #hcr. 209 NOs 204 Yes 10 Leaning no!  http://is.gd/aR3pV #tcot,0
Laubach,20007904,RT @Cateontheright: Pence: The Dems' #hcr bill has 12 diffrnt taxes that brak O's pledge 2 not raise taxes on families making less than 250K,0
OLVictory,17169823,RT @Fr_Mabura: RT @rhondadoty:..  ''A nation that kills its own children is a nation without hope.'' Pope John Paul II the Great. #TCOT #HCR,1
Natspolitics,72351337,"Hey Barry, How good can your policy really be when the only way you can get support is with bribes and threats? #killthebill #hcr #tcot",0
keder,17518344,Obama is acting like a spoiled little kid throwing a temper tantrum about not getting his way on #hcr. He is repellent.,0
jazgar,17845639,They're not really a tea party. More like a wine party. Wine about this. Wine about that. #tcot #tlot #teaparty #hcr #p2 #redeye,0
SharkGoddess,18736833,Aren't Teabaggers proud now??!!! Where's your next cross burning? COWARDS!!  #teabggers #gop #tcot #HCR,0
commonpatriot,111332093,"SEND Dems Vote NO 2 HC= FREE E-PostCard Them All http://ow.ly/1oCXo 5,248,761 Postcards Sent #hcr #killthebill #teaparty #ocra #tcot #tlot",0
HouseCommerce,114756202,"CBO: If $208 billion added back for doc fix, Dem bill will create a $59 billion deficit http://bit.ly/8Yiwhq #hcr #killthebill #gop",0
GlennBeckClips,19408986,"March 20, 2010, the Democrat Party officially becomes DEMOCRAT FASCIST PARTY. Founder= Barack Obama. #HCR #TCOT #P2",0
JulesAGray,15250425,This makes sense since drug prices aren't high enough as it is! http://nyti.ms/bCmSRp #hcr #fail,0
michellemalkin,15976697,RT @JeffreyYoung_HC: Blue Dog  John Barrow no on #hcr: ''I don't think this bill is going 2 do it.'' http://bit.ly/aIPq0J,0
NancyDenofio,107105181,"#hcr #whitehouse #Obama - To stay alive in this country, isn't war in another country, but war right here to live without proper care.",1
gnasses,88803017,"Current #hcr bill is most definitely flawed, but just the immediate consumer protections included outweigh any warts. Bring on the voting!",1
CrabbyCon,22528832,An hour before the rally the capitol is filling up - this is awesome! #codered #hcr #tcot  http://tweetphoto.com/15104064,1
AsAMomOrg,85332004,RT @ScottJW: The view opposite the Capitol. http://twitgoo.com/l9tna #tcot #codered #HCR #asamom,1
Karoli,980611,RT @Marnus3: Sources close to the situation are confirming that Orrin's Hatch has blown. #p2 #hcr #ACORN,0
JennyErikson,17718887,Awesome. RT @keder: Wow. Look at  this crowd #tcot #hcr #killthebill  http://tweetphoto.com/15106811,1
bccohan,16726846,RT @hmfearny: RT @keder: Wow. Look at  this crowd #tcot #codered #hcr #killthebill  http://tweetphoto.com/15106811,1
GOPLeader,7713202,(VIDEO): Boehner on Hannity: Will Dems Vote With Their Constituents or With Speaker Pelosi? http://ow.ly/1oPKh #hcr,0
sarahlee310,41373006,RT @TheNewDeal: The GOP had 8 years to do #HCR their way. Instead they Waged a Dumb War & Crashed the Economy. #p2 #topprog #PasstheDamnBill,0
GlennBeckClips,19408986,"America's UNFUNDED LIABILITIES right now, not counting the new HC plan is $107,897,875,000,000 http://www.usdebtclock.org/ #HCR #TCOT",0
Ilario_Pantano,109137600,Chaka Fattah (D-PA) says vote will pass tomorrow and ''it's kinda a celebration of our democracy'' #hcr #nctcot #tcot #ncgop #afpnc,1
soderstrom,17938955,Pelosi has ZERO margin for error in HC vote http://lnkd.it/9upiG9 #tcot #hcr #HR,0
Reaganista,41634587,(Un)Constitutionality of what these Marxist swine in congress are trying to do (WSJ analysis): http://bit.ly/9HFso7 #hcr #obamacare #tcot,0
WSE123,65930807,Meanwhile Chairman Obama scratches himself as he peruses the photos of himself taken by Time for his cover.  #hcr,0
slackadjuster,16082787,RT @Ohiomail: (Video) Tea Party people exposed. (Hilarious).http://www.dailykos.com/ #politics #Cpac #Cpac10 #p2 #tlot #tcot #HCR #DNC #RNC,0
Marnus3,24405200,There is a silver lining in the #hcr bill  for Teabaggers: Now they can get that tooth they always wanted. #p2 #ACORN,0
OTOOLEFAN,27512951,"Teabaggers have so much ''outrage'' about this #hcr bill, but none about a system that excludes 40 MILLION Americans!   #freedomclowns",0
craftyme25,42245932,Hey Teabaggers..we're not asking for FREE. We just want all Americans to have access to AFFORDABLE health care! #HCR NOW! #p2 #tcot,1
mkhammer,4923811,"RT @markknoller: Dem Caucus mtg has feel of pep rally before a big game. ''Tomorrow we will do it,'' Majority Ldr Hoyer says of passing #HCR.",1
talesofrachel,23712145,RT @CureT1Diabetes The fear mongering continues on floor #HCR Amusing how GOP claims 2 represent the Amer. people but leaves out MY OPINION,0
StealThisTweet,28499938,I am surrounded by teabaggers right now. This can not end well. #hcr #p2 #gop #helpmehelpmehelpme,0
Phillygirl1441,21567649,RT @KayDubzHU on behalf of sick people & people w/ pre existing conditions: FUCK YOU GOP! #HCR,0
CongJoeWilson,15116570,Stop the Health Care Takeover. Here's how http://tinyurl.com/yh54jr2 Please RT #TCOT #hcr,0
OhioCon,98535552,RT @tonewfreedom: RT @ConservativeLA RT @theGOPalliance: Retweet if you are against Obama's Health Care Reform!  #hcr #tcot #killthebill,0
Libby71,23166416,RT @velvethammer: RT @theGOPalliance: Retweet if you are against Obama's Health Care Reform! #hcr #tcot #killthebill,0
maharushie,79258884,RT @exposeliberals: CBO updates analysis!! ObamaCARE INCREASES deficit http://is.gd/aPnMs #tcot #tlot #sgp #hhrs #Ocra #hcr,0
dunkball,20943991,Lord u r our strength and the reason we are free in America please hear my prayer on #hcr bill. Lord I want a NO vote tomorrow Amen,0
OurFuturedotorg,15750214,"#Healthcare Vote Expected Tomorrow, One Last Chance to Tell the House: Pass Health Care Reform, Now: http://is.gd/aMaxU / #hcr #p2",1
GOPWhip,18891923,Please RT: Americans have spoken & they do not want a government takeover of their #healthcare #handsoff #hc #hcr #tcot #gop,0
AssKickyMcHotti,16989130,#killthebill before it destroys AMERICA #tweetcongress #hcr #tcot,0
Right_Examiner,16681146,Boehner delivers today's Weekly GOP Address--Only responsible course of action is to scrap this health care bill. http://is.gd/aQgb5 #hcr,0
STXherry,31175661,RT @USPassenger: RT @RepKevinBrady: Retweet this if you are against a GOVT takeover of h/c #hcr #tcot #gop #txgop #handsoff #codered,0
LibertyPatriot,32927258,"Health Control:  Neither affordable (huge deficit), nor accessible (does not begin for 4 years).  UnConstitutional. #hcr #democrat #liberal",0
PrayerSoldier,41751811,"A simple prayer: Dear Lord, deliver us from the unjust law and protect us from the corrupt. #hcr #teaparty #killthebill #tcot",0
CMDeB,64257328,I expect Libs to act like Libs. Blue Dogs need to be put down in November. #hcr,0
WSE123,65930807,#Obama was voted most likely to lead America into socialism when he was in High School.  #tcot #hcr,0
ELB55,47697376,RT @Sky_Bluez Obama calling out Republicans by name cause he's a petty man and he lies. You Lie Obama! #tcot #hcr,0
CasualWednesday,49569232,"Obama sez Do it for the people who need #hcr, not for me, Pelosi or Reid. That sounds suspiciously like representative democracy.",1
exposeliberals,21707592,"Lincoln freed the slaves, Obama enslaved America #tcot #p2 #hcr #impeachobama",0
exposeliberals,21707592,RT @SamiShamieh: Breaking: Obama just broke his own record for most lies in a speech. #p2 #hcr #tcot #sgp #tlot #impeachobama,0
LisaMaatz,35013862,"Alright, who's the kid who gave Obama a high five as he left the Dem Caucus meeting... soooo cute. Fired UP!  #hcr",1
larrydhalstead,21430455,Obama: We're FIRED UP; READY to GO!!! #p2 #hcr,1
commonpatriot,111332093,#Obama: Pass pass health care deform or they'll laugh at me! http://bit.ly/dmf27Z #hcr #tcot #tlot #ocra #teaparty #ctsa #gop,0
JosephAGallant,73099646,RT @CWJonesIII: Did anyone see my Constitution? I put it right there and now it's gone....#tcot #teaparty #hcr,0
commonpatriot,111332093,EXCLUSIVE: Cantor Accuses House Dem Leadership of ''malfeasant manner'' http://bit.ly/9ce2R2 #hcr #tcot #tlot #ocra #ctsa #teaparty #gop,0
MLAS,18204604,WSJ: Democracy or Banana Republic? http://is.gd/aON6j #tcot #congress #sgp #deem #hcr #teaparty,0
cathymcmorris,17976923,RT @GOPLeader 10 facts every American should know about Washington Democrats' big govt #hcr bill http://ow.ly/1otIu #wcot #tcot,0
cprater,19409472,"RT @fleckman: CBO numbers? Yeah, CBO Director confesses those numbers r rigged. http://bit.ly/bQal4d #tcot #tlot #hcr #p2",0
Senate_GOPs,14344823,"New Health Bill: Old Deals Out, New Deals In: Bismarck Bank Job, Rocky Top Vote Swap http://bit.ly/bNy4aa #tcot #hcr",1
AwesomeCapital,78156215,CBO report should get 'yes' health tally to 216: Clyburn: http://www.awesomecapital.com #hcr http://tinyurl.com/yhzlmsw,1
CooperRepublic,35132974,RT @reimagin: COLORADO: CALL CONGRESSWOMAN MARKEY (202) 225-4676 #voteno #hcr #tcot VOTE NO OR U GO IN NOV!,0
Duncan4Congress,21048033,Remember the Constitution before voting on health care http://tinyurl.com/ykz6q4x #rs #tcot #hcr JeffDuncan.com,0
JosephAGallant,73099646,"We all die. The goal isn't to live forever, the goal is to create something that will.'' #hcr #tcot #teaparty",0
PoliticsNation,12272322,"Rep. John Boccieri (D-OH), a previous ''no'' voter, now voting ''yes'' on health care. #hcr",1
BDayspring,21301933,SOunds like West Virginia Dem Rep. Rahall leans no on #Obama #hcr  http://ow.ly/1ouGX #hcr. #tcot #handsoff #gop #hc #gopcodered,0
chrisgolden,15292471,"House Majority Leader Hoyer, ''We'll have the votes when the roll is called'' #HCR",1
DLoesch,7702542,What I've been doing all night: OPERATION DEM RESCUE: http://bit.ly/9BaKCf #tcot #hcr #tlot (Soon DemRescue.org),0
ArlingtonYDs,97716449,RT @gordonsimonett: In line at patriot center for obama rally on #hcr. Tea baggers are here too,0
sevenish,7784732,Teabaggers protest provisions of the #HCR bill that don't exist. They watch FOX News. http://bit.ly/cNPWv8 #tcot,0
TheNewDeal,78569026,The GOP did nothing for So Long. That is why We must Do Something Now! #HCR #PasstheDamnBill #p2 #topprog #Obama #OFA,0
TheNewDeal,78569026,The GOP had 8 years to do #HCR their way. Instead they Waged a Dumb War & Crashed the Economy. #p2 #topprog #PasstheDamnBill,0
several_,24332308,"RT @mcwbr: The GOP were *going* to do #hcr. Honest. But they had an economy to wreck, first. #p2",0
jackiesic,37080099,Remember to call the White House to oppose #healthcare reform. 1-877-SOB USOB-> yes. that's what it spells #iamthemob  #tcot #hcr #obc50,0
catawu,15294551,RT @Karoli: RT @wyldraven: Intrade has #HCR at 83 out of a possible 100! http://bit.ly/d1oE7f #p2 #hcr,1
Imzadi44,20284696,"RT @SenGillibrand: Thrilled that my rep, Scott Murphy, is a YES for #hcr! It's the right decision for #NY20, for #NY & for the nation.",1
RAMansour,77015676,How dare they cut away from the Messiah! Blasphemers! RT @mmfa VIDEO: Fox News cutting away from Obama #hcr speech. http://bit.ly/cBWmdq,0
Conservativeind,60113766,#Obama may be buying off Congresspeople but he hasn't BOUGHT the AMERICAN PEOPLE on his lunacy! #hcr #p2 #tcot #ocra,0
mmfa,13493302,"Fox lets guest tout opposition to health care, declines to disclose he's a health care industry consultant http://bit.ly/cyRc0e #hcr #p2",0
DefendGlenn,65756256,Democratic memo instructs staffers to MISLEAD VOTERS AND MEDIA on ``doctor fix'' http://is.gd/aP0ik #teaparty #hcr #tcot #gop,0
KrzeErounee,49534328,RT @dccc: GOP anti-reform attack dog has highest number of uninsured residents of any #GOP district  http://bit.ly/dC7WzF #p2 #tcot #hcr,0
slackadjuster,16082787,RT @StCyrlyMe2:  Libs & Progressves must keep pressure on your congress persons. GOP deceit is in full swing #p2 #hcr,0
markos,24431892,Lynch thinks opposing #HCR will help him in 2012 bid against Scott Brown. What it'll do is guarantee we'll gun for him in the primary.,0
t_spano,16367505,OMG FINALLY! RT @Karoli: AFL-CIO officially endorces #hcr http://bit.ly/axD9Je,1
CFHeather,16469463,"RT @GetsGreased: BREAKING: CBO prelim analysis finds #HCR will force every family 2 buy minimum $12,000 INS plan. http://tinyurl.com/yaalx5s",0
flowerladyhere,18805666,Going to DC for the rally on Sat...from MN!!! YES! #tcot #hcr #surge,0
Herfarm,22406588,IRS----> THE NEW GESTAPO......#tcot #tlot #tweetcongress #teaparty #iamthemob #WERENOTSTUPID #hcr,0
lilleth71,75139010,"***IMPORTANT CALL Dahlkemper (PA) She is a key vote, Undecided and voted NO on slaughter. (202) 225-5406 (814) 456-2038 #hcr #tcot #killbill",0
kmita3,49135957,Stephen Lynch strong `no' on health bill despite talk with President obama http://bit.ly/cQIujP #hcr #tcot #tlot,0
novenator,18548184,RT \n@Wary12 #passthedamnbill Call HOUSE to support #hcr http://tinyurl.com/5nexf4 #p2 #topprog #ofa #dem #obama #healthcare #du1,1
TheNewDeal,78569026,#HCR Helps Medicare by Reducing Wasteful Spending & stops the Loophole that raises Drug Prices for Seniors. #p2 #topprog,1
RyanNewYork,14270329,Pass The Bill: Arizona dumps 47k kids off of health care.  We need #HCR. http://nyti.ms/bAfL9q #P2,1
RedPlebiscite,77659618,#Obama's current #HCR is so watered down it's Worse than nothing at all http://socwrk.org/8276 #singlepayer #p2 #coffeeparty #teaparty #tcot,0
charyl,17088305,MT @ebertchicago: Congressmen who vote against our health will not be forgotten at election time. This is the time for #HCR // #p2,1
scotters,7359842,"You know what I'd love to see? A few centrist Democrats to tel l the President they'll vote for #hcr bill, then switch at vote time...PSYCH!",0
t_spano,16367505,RT @RepHankJohnson 2morrow's #hcr vote will mark a watershed moment n U.S. history. It's time 2 deliver affordable access 2 care 4 Americans,1
Dataaide,36741409,"RT @RodDMartin Dem MA Treasurr Cahill: #HCR would bankrupt country, like bankrupting Mass. http://twt.tl/O8piPUl #tcot #NFRA (via @jmgehrke)",0
Sam_da_man,41204530,THANK YOU PATRIOTS THAT ARE IN DC! #tcot #GOP #hcr #KillTheBill,0
SamiShamieh,27759798,"CNN, HuffPO Urge Violence Against Republicans http://bit.ly/aa5VTN #tcot #hcr",0
huffingtonpost,14511951,"Congressmen called 'ni**er,' 'faggot,' spat on by Tea Party protesters (with protest pics) http://bit.ly/aWAu0V #hcr",0
ArrghPaine,56572080,RT @joanwalsh: Dana Bash witnessed Barney Frank called ''faggot'' and seems genuinely disturbed by the climate of the Tea Partiers #p2 #hcr,0
AlwaysEpiphany,110185527,RT @delfry: Today's Tea Party protest was one of the best arguments yet for universal mental health care. #p2 #hcr <== LOL,0
second_nature,14940452,Teabaggers call civil rights hero John Lewis ''nigger'' and Barney Frank ''faggot''.  Anyone still think this has anything to do with #HCR?,0
davidharsanyi,15302774,I remember Markey telling edit board Senate bill was worse than House. Now she changes vote no to yes? #tcot #hcr http://tinyurl.com/yf94hwt,0
exposeliberals,21707592,VA Democrat Congressman admits that congress steals your money! http://is.gd/aNNJz #tcot #Tlot #sgp #hhrs #Ocra #hcr,0
boblatta,15394954,RT @WMRepublicans Pres breaks pledge raises taxes on Americans earning less than $200k over 560 B times in #hcr bill http://bit.ly/dmjdnB,0
stephenfhayes,69773058,Smartest #HCR vote count piece you'll read all day. Pelosi doesn't have the votes w/o Stupak and co. http://bit.ly/dwIcpt,1
Marnus3,24405200,We must be close to #hcr because the Orcs of Teabaggia are jumping up and down and grunting to the sounds of the Orange Wizard. #p2,0
rcook1,19546668,"RT @robertcparker RT @michellemalkin: Cave-in Watch: http://is.gd/aOVLn Remember: U can't fix stupid, but u can vote them out. #hcr",0
dancblackford,64632069,The power to decide who lives and who dies should be reserved for God. Not the Government!!! #hcr,0
MoveOn,26657119,It could come down to one vote on health care. Every last message to Congress makes a difference: http://bit.ly/dqgC2f #hcr,1
seanhackbarth,11246242,RT @GOPWhip: Virginians & Americans have made it very clear: They do not want a government takeover of their #healthcare #handsoff #hc #hcr,0
atlas100,16354078,"@atlas100: Outstanding article from Aspen, CO of all places! ''Obama Awakens a Sleeping Nation'' http://bit.ly/b9SJPP #tlot #redco #hcr",1
Freedom_Medium,20713266,One of Ann Coulter's best columns ever - My Healthcare Plan http://bit.ly/aBWRgZ #tcot #p2 #hcr,1
CarlWaPIRG,116301841,Rep Baird: ''hypocrisy'' and ''extremism'' by Republicans in healthcare debate will influence his decision on vote. http://tr.im/baird #hcr #wa3,0
danspowers,32259203,"I miss America...the American people are still strong, but half of our leadership has abandoned us...sad, but true #tcot #ocra #hcr #tlot",0
southsalem,31057963,Coburn: Every appropriation will be outlined If U sold your vote the voters will know you were #bribed! #tcot #hcr,0
velvethammer,5145071,Um...pardon me but WTH does Pell grants & investment in historically black colleges have 2do w/ #hcr #tcot #teaparty #reconciliation,0
stevekimura,34761747,"RT @LyndaOFA: Lots of work ahead. #OFA will be live-tweeting POTUS' remarks in Fairfax, VA tomorrow. Vote on #HCR expected in just days.",0
deuce100yr,20542808,RT @patticar: Speaker Hastert and Speaker Gingrich used ''Deem and Pass'' over 200 Times #tcot #ocra #P2 #HCR #teaparty #GOPCodeRed #hypocrite,0
fivethirtyeight,16017475,"In any event, the Intrade contract showing #hcr at a ~80% chance of passage now seems fairly sensible.",1
turnofffox,78763988,Disgusting. ll Rep. Steve King and Beck agree: Voting for #hcr on Sunday is `an affront to God.'  http://bit.ly/anedUJ #turnofffox,0
ShelbyKnox,16170115,RT @colorlatina: Keep abstinence-only out of #HCR-Take action NOW http://shar.es/mWDpl,0
jake1822,64592901,RT @CrabbyCon: John Voight call to arms ~ asks people to join him in DC on Saturday he will be there http://bit.ly/98xLOz #tcot #hcr,1
obamascare,64322428,Buying Votes With Water http://j.mp/ar8BpO #tcot #hcr #hc #healthcare #obamacare,0
GlennBeckClips,19408986,This video helps explain Obamunism: http://glennbeckclips.com/add.htm#dem #TCOT #P2 #hcr,0
LynCKos,45456873,RT @Shoq: WE ALL HAVE SOMETHING better to do. But #HCR has waited 50 years. Take 10 minutes to CALL CONGRESS tmrrw. http://bit.ly/cjUKy3 #p2,1
BWIUBS,70537058,@ggiffords your YES vote on #hcr is necessary to getting this country back on the right track,1
JonDelano,27090879,"Cong. Altmire has issued his statement, confirming his conversastion with me. He will vote NO on #HCR. http://altmire.house.gov/",0
VFW_Vet,72798486,"AARP, AMA Announce Support 4 #HCR: Largest Dr & Retiree Groups Backing Legislation http://bit.ly/cdtxat  #p2/gopteaparty/at&t/Starbucks",1
OFA_NoVA,80446498,Thank you Rep @Jim_Moran for supporting #HCR!,1
ConservativeGen,23673239,@_MsHeather  228 days to the Nov midterms. This horrible #HCR bill will be forestalled.,0
MrBlog1,71160752,CBO Confirms Dems #hcr bill slashes benefits for millions of seniors Health Care http://bit.ly/d4BbU7 dems screwed the seniors again Vote NO,0
michellemalkin,15976697,Day of defiance: Protests nationwide as  Ds try 2 ram #hcr TrojanHorse thru. MAKE YOUR VOICE HEARD. #teaparty #tcot,0
Shirobami,112216322,"4-1/2 hours til DC Protest! Tell those political parasites NO MORE LIES, BRIBES, WASTEFUL SPENDING, GOV TAKEOVERS. #tcot #RNC #HCR #teaparty",0
usvoteout,56167383,If Not US ..Who?? If NOT 2day? WHEN? Thanking all for Marching On DC &standing up to Obamanation! #HCR #tcot #ucot #ocra #KILLTHEBILL,0
BluegrassPundit,21044127,The White House is busy sending partisan health care propaganda to federal employees: http://bit.ly/aBXqwe #tcot #hcr #gop,0
ConservNewMedia,58415867,"Just received desperate, begging donation email from Dem Senate Campaign Committee about #hcr ; author = J.B. Poersch. #tcot",0
dcagle,15959560,Donna Brazile's latest column: The GOP is Playing You For Chumps http://bit.ly/bXNRoj #p2 #hcr,0
javabeary,124463159,To Rep. Diana DeGette: Your constituents want real health reform now http://bit.ly/1xhcYF #hcr #CO #80206 It's critical for me and my family,1
commonpatriot,111332093,"NBC Poll Finds ObamaCare Seen as 'Bad Idea' by 12 Point Margin, Squelched by Nightly News  http://bit.ly/cU4VdC #hcr #tcot #tlot #ocra #ctsa",0
OFA_CT,77005238,3 times -- is how much faster health care premiums are rising compared to \nwages.  http://bit.ly/n-d #HCR,1
Dataaide,36741409,"RT @CSteven FREELOADERS! All U have 2 do 2 QUALIFY 4 Govt #hcr through an employer is earn $5,000! Pg193 #tcot #ocra #sgp #teaparty #ucot",0
GOPWhip,18891923,Virginians & Americans have made it very clear: They do not want a government takeover of their #healthcare #handsoff #hc #hcr,0
FreeCapCon,97684848,"They want to focus on their HISTORIC Pres. and his HISTORIC legislation, but NOT the details of the corrupt bill, process or results! #hcr",0
MsNovember,7094792,RT @nerdette: San An peeps: Cong. Henry Cuellar needs encouragemt to vote YES on #HCR bill. Call his District Office:(210)271-2851 Pls RT,1
MomsRising,15174710,http://twitpic.com/19l2ph - Mom&kid @ US Capitol 2 say ''Time 2 pass #HCR!'' Tell it 2 your Reps too- here's their #: http://bit.ly/cNse8m,1
timryan,13491312,Immediate Benefits of #hcr: http://tinyurl.com/yl6nyh6 #p2 #fb,1
DavidCornDC,15220768,Consumers Union endorses #hcr legislation: ''a significant gain for consumers.'',1
AmeriKeith,23861321,VOTE NO! #HCR @Rep_Giffords LISTEN TO AMERICA!!,0
